idx,temp
6000,11.2
6001,11.2
6002,11.8
6003,12.2
6004,12.2
6005,12.8
6006,14.4
6007,16.3
6008,17.8
6009,18.8
6010,18.8
6011,19.1
6012,18.9
6013,19.4
6014,18.6
6015,17.9
6016,16.8
6017,14.9
6018,13.4
6019,12.7
6020,12.7
6021,12.5
6022,12.7
6023,12.5
6024,12.3
6025,12.3
6026,12.4
6027,12.1
6028,11.9
6029,12.6
6030,14.0
6031,16.5
6032,19.1
6033,21.3
6034,22.6
6035,23.4
6036,23.8
6037,23.7
6038,23.2
6039,22.7
6040,21.3
6041,19.7
6042,18.5
6043,17.3
6044,17.2
6045,16.6
6046,15.6
6047,14.8
6048,14.2
6049,13.8
6050,13.3
6051,12.9
6052,13.0
6053,14.9
6054,17.8
6055,20.0
6056,22.4
6057,23.8
6058,24.3
6059,24.4
6060,23.6
6061,23.4
6062,23.1
6063,22.1
6064,20.3
6065,19.0
6066,17.9
6067,16.6
6068,16.0
6069,15.5
6070,15.1
6071,14.9
6072,14.9
6073,15.0
6074,15.1
6075,15.0
6076,15.0
6077,15.3
6078,16.0
6079,16.2
6080,17.2
6081,18.0
6082,18.8
6083,21.3
6084,22.2
6085,23.0
6086,22.9
6087,22.5
6088,21.2
6089,20.6
6090,19.9
6091,19.4
6092,19.1
6093,19.0
6094,18.7
6095,17.9
6096,16.1
6097,15.1
6098,13.8
6099,13.5
6100,13.2
6101,13.2
6102,13.8
6103,14.7
6104,15.1
6105,15.2
6106,15.3
6107,15.7
6108,15.9
6109,16.4
6110,16.4
6111,16.0
6112,15.5
6113,14.9
6114,14.3
6115,13.8
6116,13.7
6117,13.5
6118,13.4
6119,13.3
6120,13.3
6121,13.0
6122,12.9
6123,12.3
6124,11.8
6125,13.0
6126,14.7
6127,16.4
6128,17.7
6129,17.6
6130,17.7
6131,18.6
6132,18.2
6133,18.0
6134,17.6
6135,17.2
6136,16.9
6137,16.5
6138,16.0
6139,16.4
6140,16.2
6141,16.0
6142,15.8
6143,15.7
6144,15.0
6145,15.0
6146,15.3
6147,15.4
6148,15.6
6149,16.0
6150,16.6
6151,17.5
6152,17.7
6153,18.0
6154,17.3
6155,18.0
6156,18.0
6157,17.8
6158,17.8
6159,16.6
6160,15.3
6161,14.5
6162,13.6
6163,12.7
6164,11.8
6165,11.3
6166,11.2
6167,11.3
6168,11.1
6169,10.6
6170,10.2
6171,10.0
6172,10.0
6173,10.8
6174,11.5
6175,11.8
6176,12.8
6177,13.2
6178,14.2
6179,14.2
6180,14.1
6181,14.5
6182,14.6
6183,14.4
6184,13.1
6185,11.9
6186,11.2
6187,11.2
6188,11.0
6189,10.1
6190,9.3
6191,9.3
6192,9.8
6193,9.7
6194,9.2
6195,8.7
6196,8.7
6197,9.3
6198,10.7
6199,12.1
6200,13.4
6201,16.0
6202,17.0
6203,16.9
6204,16.7
6205,16.3
6206,15.8
6207,15.5
6208,14.7
6209,13.9
6210,13.3
6211,13.0
6212,12.8
6213,12.7
6214,12.5
6215,12.4
6216,12.2
6217,12.2
6218,12.2
6219,12.0
6220,11.9
6221,12.3
6222,12.7
6223,13.1
6224,13.5
6225,14.1
6226,14.6
6227,14.6
6228,14.8
6229,14.6
6230,14.0
6231,13.4
6232,13.0
6233,12.9
6234,12.7
6235,12.5
6236,12.3
6237,12.2
6238,12.0
6239,11.8
6240,11.7
6241,10.9
6242,10.6
6243,10.7
6244,10.9
6245,11.1
6246,11.1
6247,11.7
6248,12.4
6249,13.1
6250,14.3
6251,14.6
6252,15.5
6253,14.8
6254,15.2
6255,15.0
6256,13.8
6257,11.0
6258,9.0
6259,8.0
6260,7.4
6261,7.3
6262,6.8
6263,6.0
6264,5.5
6265,5.3
6266,5.4
6267,5.1
6268,4.9
6269,7.5
6270,10.6
6271,13.5
6272,16.1
6273,18.1
6274,18.2
6275,17.1
6276,17.4
6277,17.9
6278,17.2
6279,16.5
6280,15.1
6281,12.7
6282,11.7
6283,12.1
6284,12.1
6285,11.1
6286,11.5
6287,12.1
6288,12.0
6289,12.0
6290,11.9
6291,11.6
6292,11.5
6293,11.7
6294,11.6
6295,12.1
6296,11.9
6297,12.1
6298,12.2
6299,12.2
6300,12.2
6301,12.1
6302,12.1
6303,12.0
6304,11.7
6305,11.6
6306,11.4
6307,11.4
6308,11.4
6309,11.4
6310,11.5
6311,11.5
6312,11.5
6313,11.3
6314,10.8
6315,10.5
6316,10.4
6317,10.4
6318,10.3
6319,10.4
6320,10.7
6321,11.0
6322,11.4
6323,11.6
6324,11.8
6325,11.7
6326,11.8
6327,11.7
6328,11.7
6329,11.7
6330,11.6
6331,11.5
6332,11.5
6333,11.6
6334,11.7
6335,11.7
6336,11.8
6337,11.8
6338,11.8
6339,11.9
6340,11.8
6341,12.0
6342,12.4
6343,12.8
6344,14.1
6345,15.1
6346,15.6
6347,15.6
6348,15.6
6349,15.1
6350,14.7
6351,14.1
6352,13.5
6353,13.3
6354,13.2
6355,13.0
6356,12.8
6357,12.8
6358,12.8
6359,12.9
6360,12.9
6361,13.0
6362,13.2
6363,13.4
6364,13.9
6365,14.0
6366,14.0
6367,13.9
6368,13.9
6369,13.9
6370,14.8
6371,15.7
6372,16.9
6373,17.5
6374,17.8
6375,16.9
6376,16.1
6377,15.5
6378,15.4
6379,14.7
6380,14.1
6381,13.8
6382,13.8
6383,13.9
6384,14.2
6385,14.1
6386,14.1
6387,14.0
6388,13.9
6389,13.8
6390,13.6
6391,13.7
6392,13.7
6393,14.1
6394,14.7
6395,15.0
6396,16.7
6397,17.2
6398,17.0
6399,16.5
6400,15.9
6401,15.2
6402,13.8
6403,13.4
6404,12.7
6405,12.5
6406,12.3
6407,12.1
6408,12.1
6409,12.2
6410,12.3
6411,12.2
6412,12.4
6413,12.5
6414,12.8
6415,13.8
6416,14.3
6417,14.9
6418,15.4
6419,15.4
6420,15.5
6421,15.8
6422,15.4
6423,14.9
6424,14.3
6425,13.6
6426,13.2
6427,13.5
6428,13.0
6429,12.3
6430,12.1
6431,11.8
6432,11.6
6433,11.5
6434,11.8
6435,11.9
6436,11.4
6437,11.5
6438,12.2
6439,13.5
6440,16.0
6441,17.5
6442,19.3
6443,20.1
6444,20.6
6445,20.7
6446,20.2
6447,19.2
6448,17.9
6449,16.8
6450,16.2
6451,15.4
6452,14.7
6453,13.9
6454,13.5
6455,13.2
6456,12.7
6457,12.1
6458,11.5
6459,10.8
6460,10.2
6461,10.5
6462,12.1
6463,13.7
6464,15.4
6465,17.0
6466,18.2
6467,19.0
6468,19.0
6469,18.2
6470,17.3
6471,16.6
6472,15.4
6473,14.1
6474,13.0
6475,12.4
6476,11.9
6477,11.3
6478,10.7
6479,10.4
6480,10.3
6481,9.7
6482,9.3
6483,9.1
6484,8.9
6485,9.4
6486,11.1
6487,13.1
6488,15.0
6489,16.5
6490,17.3
6491,17.7
6492,17.7
6493,17.0
6494,16.3
6495,15.4
6496,14.1
6497,13.0
6498,12.0
6499,11.1
6500,9.9
6501,9.0
6502,8.5
6503,7.9
6504,7.3
6505,6.8
6506,6.4
6507,6.3
6508,5.9
6509,6.7
6510,8.7
6511,10.8
6512,12.9
6513,13.7
6514,14.6
6515,15.4
6516,15.8
6517,15.5
6518,15.4
6519,14.6
6520,13.3
6521,12.3
6522,11.8
6523,11.1
6524,10.4
6525,9.5
6526,8.6
6527,7.7
6528,7.1
6529,6.6
6530,6.0
6531,5.5
6532,5.1
6533,5.8
6534,8.1
6535,10.5
6536,12.6
6537,14.0
6538,15.0
6539,15.6
6540,15.8
6541,15.4
6542,15.1
6543,14.2
6544,12.7
6545,11.6
6546,10.6
6547,9.6
6548,8.8
6549,8.3
6550,7.6
6551,6.9
6552,6.3
6553,5.9
6554,5.5
6555,5.0
6556,4.4
6557,4.7
6558,6.2
6559,8.2
6560,10.1
6561,11.9
6562,13.5
6563,14.6
6564,15.2
6565,14.7
6566,14.3
6567,13.4
6568,11.8
6569,10.7
6570,9.7
6571,8.5
6572,7.6
6573,6.9
6574,6.1
6575,5.7
6576,5.1
6577,4.5
6578,4.0
6579,3.5
6580,3.2
6581,3.7
6582,5.6
6583,8.2
6584,11.2
6585,13.3
6586,15.4
6587,16.4
6588,17.2
6589,16.7
6590,15.8
6591,14.4
6592,13.1
6593,12.4
6594,11.8
6595,11.1
6596,10.9
6597,11.0
6598,11.1
6599,10.7
6600,10.5
6601,10.2
6602,9.5
6603,9.6
6604,9.7
6605,9.7
6606,9.7
6607,10.1
6608,10.5
6609,11.0
6610,11.6
6611,11.8
6612,11.9
6613,12.1
6614,11.9
6615,11.8
6616,11.7
6617,11.7
6618,11.6
6619,11.5
6620,11.4
6621,11.3
6622,10.7
6623,10.2
6624,9.7
6625,9.4
6626,9.6
6627,9.7
6628,9.7
6629,9.9
6630,10.3
6631,10.9
6632,11.4
6633,12.7
6634,13.8
6635,14.0
6636,14.0
6637,13.5
6638,12.8
6639,11.5
6640,10.3
6641,10.5
6642,10.8
6643,11.2
6644,11.5
6645,11.6
6646,11.5
6647,10.8
6648,9.8
6649,9.5
6650,7.8
6651,7.0
6652,7.0
6653,7.1
6654,7.3
6655,7.7
6656,8.3
6657,9.4
6658,10.0
6659,10.1
6660,10.3
6661,10.1
6662,9.9
6663,9.7
6664,9.6
6665,9.8
6666,10.4
6667,11.1
6668,10.0
6669,8.7
6670,8.4
6671,8.3
6672,7.9
6673,7.7
6674,8.3
6675,8.5
6676,8.6
6677,8.7
6678,8.9
6679,9.6
6680,10.5
6681,11.2
6682,11.9
6683,11.7
6684,10.6
6685,10.3
6686,10.3
6687,10.0
6688,8.9
6689,8.1
6690,7.6
6691,7.3
6692,7.2
6693,7.2
6694,7.5
6695,7.6
6696,7.5
6697,7.5
6698,7.6
6699,8.1
6700,8.4
6701,8.4
6702,8.8
6703,9.5
6704,10.1
6705,10.4
6706,10.4
6707,11.3
6708,11.4
6709,11.6
6710,11.1
6711,10.3
6712,9.3
6713,9.6
6714,9.4
6715,9.4
6716,9.6
6717,9.1
6718,9.2
6719,8.9
6720,8.8
6721,8.8
6722,8.6
6723,8.7
6724,8.5
6725,8.3
6726,8.5
6727,8.9
6728,9.5
6729,10.0
6730,10.8
6731,13.0
6732,12.4
6733,11.1
6734,10.7
6735,9.6
6736,8.5
6737,6.4
6738,5.9
6739,6.5
6740,6.6
6741,5.5
6742,4.8
6743,4.3
6744,4.3
6745,4.3
6746,4.8
6747,5.4
6748,5.6
6749,5.8
6750,6.4
6751,7.3
6752,8.1
6753,9.2
6754,10.5
6755,11.0
6756,11.4
6757,11.2
6758,10.6
6759,10.4
6760,10.0
6761,9.7
6762,9.4
6763,9.1
6764,8.9
6765,8.5
6766,8.2
6767,7.7
6768,7.3
6769,7.0
6770,6.8
6771,6.8
6772,6.8
6773,6.9
6774,7.2
6775,7.5
6776,8.0
6777,9.7
6778,10.9
6779,10.3
6780,10.1
6781,10.5
6782,10.6
6783,9.8
6784,6.6
6785,4.8
6786,5.2
6787,7.1
6788,7.9
6789,8.9
6790,9.7
6791,10.4
6792,11.1
6793,11.5
6794,11.6
6795,11.3
6796,11.5
6797,11.8
6798,12.1
6799,12.4
6800,12.8
6801,13.1
6802,13.0
6803,13.2
6804,13.6
6805,14.1
6806,13.8
6807,13.5
6808,13.1
6809,13.3
6810,13.2
6811,13.3
6812,13.2
6813,12.9
6814,12.8
6815,12.8
6816,12.8
6817,12.7
6818,12.8
6819,12.7
6820,12.6
6821,12.6
6822,13.0
6823,13.6
6824,14.0
6825,15.6
6826,17.3
6827,17.0
6828,16.4
6829,14.6
6830,14.2
6831,14.1
6832,13.7
6833,13.4
6834,12.6
6835,11.8
6836,10.7
6837,10.5
6838,11.0
6839,10.8
6840,10.6
6841,10.5
6842,10.1
6843,9.4
6844,9.6
6845,9.6
6846,10.6
6847,11.4
6848,12.6
6849,13.0
6850,13.4
6851,13.4
6852,13.3
6853,13.2
6854,12.6
6855,12.0
6856,11.1
6857,10.2
6858,10.0
6859,8.8
6860,7.9
6861,6.8
6862,5.8
6863,5.8
6864,6.3
6865,6.4
6866,7.1
6867,7.7
6868,7.6
6869,7.6
6870,9.5
6871,12.2
6872,13.2
6873,13.4
6874,14.0
6875,14.3
6876,14.9
6877,15.3
6878,15.3
6879,15.4
6880,15.5
6881,15.5
6882,15.5
6883,15.5
6884,15.6
6885,15.5
6886,15.3
6887,15.0
6888,14.8
6889,14.7
6890,14.6
6891,14.6
6892,14.7
6893,14.7
6894,14.6
6895,14.8
6896,15.7
6897,17.3
6898,17.1
6899,17.2
6900,16.8
6901,16.6
6902,16.4
6903,15.8
6904,14.6
6905,13.6
6906,12.2
6907,11.0
6908,9.5
6909,8.8
6910,8.0
6911,7.5
6912,7.1
6913,7.0
6914,7.1
6915,8.2
6916,8.3
6917,8.9
6918,11.5
6919,14.5
6920,18.7
6921,20.8
6922,22.0
6923,22.3
6924,22.4
6925,21.2
6926,20.1
6927,18.3
6928,14.6
6929,12.6
6930,14.1
6931,14.2
6932,13.2
6933,12.5
6934,11.3
6935,10.3
6936,10.0
6937,9.7
6938,9.7
6939,8.9
6940,8.4
6941,8.3
6942,10.5
6943,14.1
6944,18.0
6945,20.1
6946,21.7
6947,22.6
6948,22.6
6949,21.3
6950,19.8
6951,18.1
6952,15.3
6953,13.7
6954,13.0
6955,12.2
6956,11.5
6957,10.9
6958,10.4
6959,10.2
6960,9.5
6961,8.9
6962,8.2
6963,8.0
6964,7.8
6965,7.8
6966,10.2
6967,14.4
6968,18.4
6969,19.5
6970,20.6
6971,20.2
6972,20.9
6973,19.4
6974,18.3
6975,15.8
6976,13.6
6977,12.1
6978,11.5
6979,10.9
6980,10.9
6981,12.3
6982,11.3
6983,12.1
6984,12.0
6985,11.3
6986,10.5
6987,9.9
6988,9.5
6989,9.4
6990,10.4
6991,11.9
6992,14.6
6993,17.0
6994,16.4
6995,17.4
6996,16.9
6997,16.3
6998,15.5
6999,14.4
7000,13.4
7001,12.9
7002,12.6
7003,12.2
7004,10.8
7005,9.1
7006,9.6
7007,8.6
7008,8.1
7009,8.8
7010,9.3
7011,9.3
7012,8.1
7013,7.4
7014,8.7
7015,10.5
7016,12.7
7017,14.0
7018,14.2
7019,15.1
7020,14.9
7021,14.3
7022,13.6
7023,12.7
7024,12.2
7025,11.9
7026,11.9
7027,12.0
7028,12.1
7029,12.1
7030,12.0
7031,11.9
7032,11.8
7033,11.3
7034,11.1
7035,10.9
7036,10.8
7037,10.8
7038,10.7
7039,10.8
7040,10.9
7041,11.6
7042,11.9
7043,12.6
7044,12.8
7045,12.5
7046,12.5
7047,12.1
7048,11.4
7049,10.6
7050,10.6
7051,10.5
7052,10.5
7053,10.4
7054,10.5
7055,10.6
7056,10.9
7057,10.9
7058,10.9
7059,10.9
7060,10.4
7061,9.4
7062,8.7
7063,8.2
7064,8.0
7065,8.0
7066,8.0
7067,8.1
7068,8.2
7069,8.0
7070,7.7
7071,7.7
7072,7.7
7073,7.8
7074,7.8
7075,7.7
7076,7.8
7077,7.9
7078,7.9
7079,8.0
7080,8.1
7081,8.1
7082,8.1
7083,8.2
7084,8.2
7085,8.2
7086,8.1
7087,8.3
7088,8.7
7089,8.5
7090,8.5
7091,8.8
7092,8.5
7093,8.2
7094,7.8
7095,7.4
7096,7.1
7097,6.8
7098,6.5
7099,6.3
7100,6.2
7101,5.9
7102,5.7
7103,5.8
7104,5.6
7105,5.6
7106,5.4
7107,5.4
7108,5.3
7109,5.1
7110,5.3
7111,5.5
7112,5.9
7113,6.4
7114,6.6
7115,6.5
7116,6.4
7117,6.5
7118,6.2
7119,6.2
7120,6.1
7121,6.0
7122,5.9
7123,5.8
7124,5.8
7125,5.6
7126,5.5
7127,5.3
7128,5.2
7129,5.1
7130,5.0
7131,4.9
7132,4.8
7133,4.9
7134,5.1
7135,5.3
7136,5.4
7137,5.8
7138,6.3
7139,6.4
7140,6.5
7141,6.5
7142,6.7
7143,6.9
7144,7.3
7145,8.4
7146,9.8
7147,11.3
7148,12.2
7149,12.6
7150,12.7
7151,11.9
7152,10.5
7153,9.9
7154,10.1
7155,10.3
7156,9.6
7157,9.6
7158,10.0
7159,10.6
7160,12.0
7161,12.5
7162,12.5
7163,12.6
7164,12.3
7165,12.1
7166,11.5
7167,11.2
7168,10.9
7169,10.7
7170,10.5
7171,10.5
7172,10.5
7173,10.3
7174,10.3
7175,10.3
7176,10.4
7177,10.3
7178,10.0
7179,9.6
7180,9.5
7181,9.6
7182,9.9
7183,10.3
7184,10.8
7185,10.8
7186,9.6
7187,10.5
7188,11.0
7189,10.9
7190,9.1
7191,8.2
7192,8.3
7193,8.4
7194,8.1
7195,7.2
7196,6.2
7197,6.6
7198,6.5
7199,6.0
7200,5.5
7201,5.7
7202,5.5
7203,5.7
7204,6.0
7205,6.3
7206,6.5
7207,7.0
7208,7.4
7209,7.7
7210,8.1
7211,8.3
7212,8.4
7213,8.7
7214,8.7
7215,8.3
7216,8.3
7217,8.3
7218,8.4
7219,8.4
7220,8.1
7221,7.9
7222,7.9
7223,8.1
7224,8.1
7225,7.7
7226,7.5
7227,7.4
7228,7.3
7229,7.5
7230,7.4
7231,7.2
7232,7.2
7233,7.0
7234,6.1
7235,5.8
7236,5.7
7237,5.9
7238,6.3
7239,5.9
7240,5.1
7241,4.1
7242,4.1
7243,4.0
7244,4.1
7245,3.6
7246,3.3
7247,3.4
7248,3.4
7249,3.5
7250,3.3
7251,3.6
7252,3.8
7253,3.9
7254,3.9
7255,4.2
7256,4.9
7257,5.6
7258,5.8
7259,5.8
7260,5.2
7261,3.7
7262,3.6
7263,3.3
7264,3.2
7265,3.1
7266,2.8
7267,2.2
7268,1.6
7269,1.0
7270,0.9
7271,0.6
7272,0.4
7273,0.6
7274,0.5
7275,0.1
7276,0.0
7277,0.7
7278,1.7
7279,3.4
7280,5.2
7281,5.5
7282,5.5
7283,6.0
7284,6.4
7285,5.7
7286,4.9
7287,3.9
7288,2.3
7289,2.2
7290,2.6
7291,2.7
7292,2.9
7293,3.4
7294,4.0
7295,4.4
7296,4.4
7297,4.6
7298,4.9
7299,5.3
7300,5.6
7301,5.9
7302,6.2
7303,6.6
7304,6.9
7305,7.3
7306,7.8
7307,8.0
7308,7.9
7309,7.6
7310,7.4
7311,7.5
7312,7.4
7313,7.3
7314,7.5
7315,7.8
7316,8.1
7317,8.5
7318,8.9
7319,9.1
7320,9.4
7321,9.5
7322,9.5
7323,9.5
7324,9.4
7325,9.5
7326,9.6
7327,9.7
7328,9.5
7329,9.5
7330,9.7
7331,9.5
7332,9.4
7333,9.2
7334,9.1
7335,8.9
7336,8.7
7337,8.7
7338,8.7
7339,8.7
7340,8.7
7341,8.6
7342,8.6
7343,8.5
7344,8.5
7345,8.3
7346,8.1
7347,8.1
7348,8.1
7349,8.2
7350,8.3
7351,8.6
7352,8.8
7353,9.5
7354,10.5
7355,10.6
7356,10.1
7357,9.8
7358,9.4
7359,9.0
7360,8.8
7361,8.6
7362,8.5
7363,8.5
7364,8.7
7365,8.7
7366,8.6
7367,8.4
7368,8.3
7369,8.2
7370,8.1
7371,8.0
7372,8.0
7373,8.0
7374,7.8
7375,7.9
7376,8.6
7377,9.5
7378,10.5
7379,11.5
7380,11.7
7381,11.0
7382,10.2
7383,9.0
7384,8.2
7385,7.8
7386,7.3
7387,6.9
7388,6.5
7389,6.1
7390,6.0
7391,6.0
7392,5.7
7393,5.4
7394,5.2
7395,5.1
7396,5.1
7397,4.7
7398,4.5
7399,5.6
7400,7.0
7401,9.6
7402,11.2
7403,12.3
7404,12.7
7405,11.7
7406,10.9
7407,9.5
7408,9.1
7409,8.7
7410,8.7
7411,8.5
7412,8.2
7413,7.8
7414,7.4
7415,7.0
7416,7.4
7417,6.8
7418,6.2
7419,6.5
7420,7.3
7421,7.6
7422,8.2
7423,9.2
7424,10.0
7425,12.0
7426,13.4
7427,14.0
7428,13.3
7429,12.1
7430,10.7
7431,10.0
7432,9.6
7433,9.4
7434,9.5
7435,9.4
7436,9.2
7437,9.1
7438,8.8
7439,8.7
7440,8.5
7441,8.5
7442,8.3
7443,8.1
7444,8.1
7445,8.2
7446,8.3
7447,8.5
7448,8.7
7449,9.0
7450,9.1
7451,9.2
7452,9.0
7453,8.8
7454,8.7
7455,8.5
7456,8.1
7457,7.6
7458,7.5
7459,7.6
7460,7.4
7461,7.4
7462,7.3
7463,7.1
7464,6.7
7465,6.4
7466,5.9
7467,5.6
7468,5.5
7469,5.5
7470,5.3
7471,4.9
7472,4.9
7473,4.7
7474,4.7
7475,4.7
7476,4.6
7477,4.4
7478,4.1
7479,4.3
7480,4.5
7481,4.7
7482,4.8
7483,4.8
7484,4.7
7485,4.8
7486,4.8
7487,4.7
7488,4.6
7489,4.6
7490,4.7
7491,4.8
7492,4.8
7493,4.9
7494,5.1
7495,5.4
7496,5.6
7497,5.8
7498,6.0
7499,6.3
7500,6.5
7501,6.5
7502,6.4
7503,6.3
7504,6.4
7505,6.3
7506,6.0
7507,5.9
7508,5.9
7509,6.1
7510,5.7
7511,5.4
7512,5.2
7513,5.2
7514,5.3
7515,5.5
7516,5.9
7517,6.1
7518,6.2
7519,6.6
7520,7.8
7521,8.6
7522,8.7
7523,8.8
7524,8.9
7525,8.7
7526,8.4
7527,8.1
7528,7.4
7529,7.0
7530,6.8
7531,6.7
7532,6.6
7533,6.6
7534,6.5
7535,6.2
7536,5.8
7537,5.7
7538,5.5
7539,5.1
7540,4.7
7541,4.4
7542,3.8
7543,3.5
7544,4.9
7545,6.2
7546,5.9
7547,6.5
7548,6.5
7549,6.1
7550,5.7
7551,3.7
7552,3.5
7553,3.4
7554,3.4
7555,3.9
7556,3.8
7557,3.9
7558,4.0
7559,4.0
7560,4.0
7561,3.9
7562,3.6
7563,3.4
7564,3.4
7565,3.4
7566,3.2
7567,3.4
7568,3.7
7569,4.1
7570,4.7
7571,4.9
7572,5.3
7573,5.1
7574,4.8
7575,3.8
7576,2.4
7577,2.0
7578,1.5
7579,1.5
7580,1.5
7581,1.8
7582,2.5
7583,3.0
7584,2.8
7585,2.5
7586,2.5
7587,2.4
7588,2.5
7589,2.4
7590,2.5
7591,2.6
7592,2.5
7593,2.6
7594,2.9
7595,3.0
7596,2.9
7597,2.5
7598,2.2
7599,2.3
7600,2.5
7601,2.6
7602,2.5
7603,2.1
7604,2.7
7605,3.1
7606,3.3
7607,3.4
7608,3.3
7609,3.3
7610,3.3
7611,3.2
7612,3.1
7613,3.0
7614,2.8
7615,2.9
7616,3.3
7617,4.3
7618,4.3
7619,4.6
7620,4.8
7621,4.5
7622,4.1
7623,3.9
7624,3.7
7625,3.4
7626,3.1
7627,2.9
7628,3.2
7629,3.4
7630,3.6
7631,3.6
7632,3.6
7633,4.1
7634,4.4
7635,4.6
7636,4.8
7637,4.8
7638,5.0
7639,5.3
7640,5.9
7641,6.6
7642,7.1
7643,7.5
7644,7.4
7645,7.0
7646,6.6
7647,6.0
7648,5.8
7649,5.7
7650,5.3
7651,4.4
7652,4.2
7653,4.5
7654,4.6
7655,4.2
7656,4.1
7657,4.3
7658,4.5
7659,4.8
7660,4.9
7661,5.0
7662,5.2
7663,5.3
7664,5.6
7665,5.9
7666,6.4
7667,6.8
7668,6.8
7669,7.0
7670,6.7
7671,6.3
7672,5.9
7673,5.7
7674,5.8
7675,5.7
7676,5.7
7677,5.6
7678,5.4
7679,5.3
7680,5.0
7681,4.8
7682,4.4
7683,3.8
7684,3.2
7685,2.8
7686,2.5
7687,2.6
7688,4.1
7689,5.5
7690,5.8
7691,6.4
7692,6.6
7693,6.8
7694,6.1
7695,5.4
7696,5.3
7697,5.3
7698,5.3
7699,5.0
7700,4.5
7701,3.8
7702,3.1
7703,2.5
7704,2.4
7705,2.3
7706,2.2
7707,2.3
7708,2.2
7709,2.2
7710,2.1
7711,2.1
7712,2.4
7713,3.4
7714,4.8
7715,5.6
7716,5.5
7717,5.1
7718,4.4
7719,3.9
7720,3.7
7721,3.5
7722,3.4
7723,3.3
7724,3.7
7725,3.7
7726,3.7
7727,2.6
7728,2.4
7729,2.5
7730,2.6
7731,2.8
7732,3.0
7733,3.1
7734,3.3
7735,3.7
7736,3.9
7737,4.0
7738,4.1
7739,4.4
7740,5.0
7741,5.2
7742,5.0
7743,5.0
7744,4.6
7745,3.9
7746,3.3
7747,3.2
7748,3.4
7749,2.5
7750,1.4
7751,1.2
7752,1.4
7753,1.5
7754,1.7
7755,1.9
7756,1.8
7757,1.2
7758,0.2
7759,1.2
7760,2.0
7761,2.6
7762,3.1
7763,2.8
7764,2.7
7765,2.9
7766,2.7
7767,2.5
7768,1.9
7769,1.7
7770,1.8
7771,2.1
7772,2.1
7773,1.8
7774,0.9
7775,-0.1
7776,-0.8
7777,-1.3
7778,-1.8
7779,-2.5
7780,-1.6
7781,-1.1
7782,-1.1
7783,-0.6
7784,0.1
7785,1.0
7786,1.7
7787,2.5
7788,2.6
7789,2.4
7790,1.9
7791,1.9
7792,1.8
7793,1.5
7794,1.5
7795,1.4
7796,1.4
7797,1.1
7798,1.2
7799,1.5
7800,1.6
7801,1.4
7802,1.3
7803,0.6
7804,0.3
7805,0.4
7806,0.6
7807,1.2
7808,1.7
7809,2.0
7810,2.1
7811,1.9
7812,2.0
7813,2.1
7814,2.1
7815,2.1
7816,2.2
7817,2.3
7818,2.5
7819,2.7
7820,2.9
7821,3.1
7822,3.3
7823,3.6
7824,3.8
7825,4.1
7826,4.4
7827,4.7
7828,4.6
7829,4.6
7830,4.5
7831,5.4
7832,6.4
7833,6.6
7834,8.2
7835,8.8
7836,9.1
7837,8.2
7838,7.0
7839,6.1
7840,5.5
7841,5.2
7842,4.7
7843,4.2
7844,4.1
7845,4.3
7846,3.8
7847,2.8
7848,2.4
7849,2.1
7850,1.8
7851,1.5
7852,2.4
7853,2.8
7854,2.4
7855,4.8
7856,5.9
7857,8.0
7858,9.5
7859,10.6
7860,10.1
7861,9.2
7862,8.9
7863,8.6
7864,8.6
7865,8.3
7866,8.4
7867,8.9
7868,8.5
7869,8.1
7870,8.2
7871,8.5
7872,8.1
7873,7.6
7874,7.2
7875,7.0
7876,6.6
7877,6.3
7878,6.1
7879,6.4
7880,7.0
7881,8.4
7882,9.7
7883,10.6
7884,10.2
7885,9.8
7886,9.4
7887,9.1
7888,8.8
7889,8.6
7890,8.3
7891,8.0
7892,8.2
7893,7.6
7894,7.1
7895,7.0
7896,6.7
7897,5.4
7898,4.6
7899,4.0
7900,3.9
7901,3.8
7902,3.9
7903,4.1
7904,4.2
7905,4.4
7906,4.3
7907,4.2
7908,4.4
7909,4.0
7910,3.6
7911,3.0
7912,3.3
7913,3.1
7914,2.7
7915,2.5
7916,1.9
7917,1.7
7918,1.5
7919,0.7
7920,-0.5
7921,-1.1
7922,-2.0
7923,-2.0
7924,-2.3
7925,-1.2
7926,-0.6
7927,0.5
7928,1.9
7929,3.1
7930,3.7
7931,4.0
7932,4.0
7933,4.0
7934,3.3
7935,1.7
7936,1.6
7937,0.9
7938,0.0
7939,-0.5
7940,-0.6
7941,-0.4
7942,-0.5
7943,-0.7
7944,-0.9
7945,-1.0
7946,-0.6
7947,-0.3
7948,-0.2
7949,0.2
7950,0.6
7951,0.8
7952,1.2
7953,1.9
7954,2.6
7955,3.1
7956,3.5
7957,3.5
7958,3.2
7959,2.7
7960,2.4
7961,2.8
7962,2.6
7963,2.7
7964,2.3
7965,2.2
7966,2.3
7967,2.5
7968,2.5
7969,2.5
7970,2.5
7971,2.3
7972,2.1
7973,1.8
7974,1.8
7975,1.8
7976,1.9
7977,1.8
7978,1.1
7979,0.5
7980,0.4
7981,0.5
7982,0.5
7983,0.5
7984,0.5
7985,0.6
7986,0.7
7987,0.5
7988,0.4
7989,0.6
7990,0.7
7991,0.7
7992,0.8
7993,0.7
7994,0.8
